,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
49,Sahom Valley - Agro & Eco Resort,3.5,Lot 228800 Jalan Sahom,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d9728240-Reviews-Sahom_Valley_Agro_Eco_Resort-Kampar_Kampar_District_Perak.html,Fann010,"Kuala Lumpur, Malaysia",225,11,"We went there for a 5 days 4 nights retreat. We stayed in Bamboo Village which allow for 2 person stay in the small chalet with a open roof top attached bathroom. Just like the title, its surround by the nature. If you look for a retreat, just want a pure relax from your busy lifestyle in city, here is the best place for you. You can have a company group activities, family gateway but there are not convenient for food, you need to bring some dried food or eat in their restaurant which provide local malay crusine and some western food, a very basic restaurant and they dun even sell mineral water. But I am very enjoy this resort because its totally for you to relax, you can have a morning walk, jungle trekking (RM10), GO-Cart, kayaking, swimming pool, karaoke and etc. But Karaoke is a bit annoying during the night time, only the karaoke is not matched their nature environment. Except from this, its worth to stay if you are natural lover.below is their contact:Sahom Valley Sdn BhdLot 228800 Kg Sahom31900 KamparPerak Darul Ridzuan Tel: 012-488-2480 / 012-212-2480Email: sahomvalley@gmail.comfb: sahom valley - agro & eko resort",Dec 2015,December 2015,Friends
50,Sahom Valley - Agro & Eco Resort,3.5,Lot 228800 Jalan Sahom,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d9728240-Reviews-Sahom_Valley_Agro_Eco_Resort-Kampar_Kampar_District_Perak.html,roy r,malaysia,21,10,"offers tranquil and basic facilities for a summer camp type family day with cool weather and surrounding mountain breeze. excellent for family bonding.a kampong type resort that offers a main kampong mordern wooden house and four semi d chalet, a main bangsal for family discussion, a big hallway and an open lobby.it also includes a wet  kitchen, large dinning area over facing mountain rangers as backgrounds, a family size pool and childrens pool. located on top of a small hill, the resort is tranquil and refreshing.",May 2016,April 2016,Families
51,Kampar Vacation Home @ The Pines Villa 792,0.0,"Block 79-2, Persiaran Residensi, Bandar Agacia",Malaysia,31910,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d20975181-Reviews-Kampar_Vacation_Home_The_Pines_Villa_792-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
52,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,julius t,"Shah Alam, Malaysia",174,15,"Surely this hotel is value for money even though the room is slightly smaller.   Expect basic amenities such as fridge not available even at common area at reception.  Considering the facts it strategic, it value for money.  Overall, it good bargain booking thru online as the hotel is new.",Jun 2019,June 2019,Families
53,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,Kembara2010,"Denver, Colorado",7,11,"All we needed was a place to spend the night. Our little ones were cranky and it was getting late due to crazy raya traffic. The price was super affordable, and the room was clean, so we were very happy with our stay.",Jun 2019,June 2019,Families
54,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,lourencechee,"Puchong, Malaysia",81,25,"when hotel new every thing is good...but some in.provement need to be Done, the toilet is too slipy... water preaure not enough... becouse the shower head is default plastic.. ..no toilet paper, or tissue..so weird...aircond too slow to get cold..  other than that is ok.. with this price...",Dec 2019,December 2019,Families
55,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,mokexoxo,No Country,4,0,"i was very unhappy with my recent stay at your hotel . Your front desk superior , NOMI was very unhelpful and do not display her professionalism in handling and unhappy , short - changed guest . She becomes more rude and call me STUPID GUEST in low tone but i still can heard that words. As a hotelier you can't be rude to the guest and need to greet guest upon checking in not by sitting down and tight face . This will be my first and last stay at your hotel . I will definitely NOT recommed this to my friends and business associates . Time to review the professionalism of your managment staff and learn how to train your superior front desk .",Jul 2019,July 2019,Business
56,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,Cyy_yiing,"Shah Alam, Malaysia",8,0,"Newly build hotel located at Kampar old town, 5 min walk to Kampar pasar and food court, next door is 7-11. Room is spacious, clean and come along with towel, shower gel, shampoo and toothbrush set.Friendly staff.",Mar 2019,March 2019,Families
57,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,Kumara G,No Country,5,4,"Room is clean. But small.Don't expect services or facility compared to standard Hotels. Enough for 1 or 2 night stay.Worth the cleanliness and price.Air-conditioning in the room is lousy. The wall unit takes forever to cool the room.Other than that. bring your own picnic bag if you want coffee, water and bites at short notice. Late dinner up to 9pm is possible around the town, if you can drive around.",Mar 2019,March 2019,None
58,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,Marquess C,"Seremban, Malaysia",40,22,"The hotel located at center of Kampar town, location wise very nice, able to get nice food easily. The room very basic, TV, air-conditioned and bath room atteched. However the ventilation fan sound quite loud. Did not complain when i stay but shut it down together with bathroom light. If you travel alone, this is the hotel else, please look for bigger rrom.",Feb 2019,February 2019,Families
59,MD Boutique Hotel,3.5,20 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15618596-Reviews-MD_Boutique_Hotel-Kampar_Kampar_District_Perak.html,Chee Ken C,"Petaling Jaya, Malaysia",167,35,"This is a boutique hotel but it looks elegant. Hotel newly opened in Dec 2018. It is a 5 stories building with lift. Room is bright and size is big. Bathroom is clean with high pressure shower. Bed is comfortable, flat screen TV with normal channels, kettle and 2 bottles of water is provided. WIFI is strong. Public car park is beside the hotel. The staff are friendly and their service is efficiency. The location is convenient and 7 11 just at next door. Many food stall nearby the hotel.It is value for money.",Feb 2019,February 2019,Families
60,OYO 89792 Hamriz Hotel,0.0,Jalan Desa Seri Iskandar Bota,Malaysia,Seri,Bandar,https://www.tripadvisor.com.my/Hotel_Review-g4917554-d20310288-Reviews-OYO_89792_Hamriz_Hotel-Bandar_Seri_Iskandar_Perak.html,None,None,None,None,None,None,None,None
61,OYO 89691 Hotel Puteri Miqaila,0.0,"No 458, Persiaran SIBC 15, Seri Iskandar Business Centre Near 7-Eleven SIBC",Malaysia,Seri,Bandar,https://www.tripadvisor.com.my/Hotel_Review-g4917554-d20109239-Reviews-OYO_89691_Hotel_Puteri_Miqaila-Bandar_Seri_Iskandar_Perak.html,None,None,None,None,None,None,None,None
62,OYO 89477 Sunshine Hotel,0.0,"No 25-25 A, Jalan Pejabat Pos, Taman Bahagia",Malaysia,Gajah,Batu,https://www.tripadvisor.com.my/Hotel_Review-g1450229-d19948530-Reviews-OYO_89477_Sunshine_Hotel-Batu_Gajah_Kinta_District_Perak.html,None,None,None,None,None,None,None,None
63,KTC Hotel,0.0,"No. 26, Lot 183, Jalan Bruseh",Malaysia,35500,Bidor,https://www.tripadvisor.com.my/Hotel_Review-g3137989-d19635134-Reviews-KTC_Hotel-Bidor_Perak.html,None,None,None,None,None,None,None,None
64,Cameronia Hotel,0.0,"PT 2498, Kampung Baru, Lembah Bertam",Malaysia,39200,Ringlet,https://www.tripadvisor.com.my/Hotel_Review-g298294-d20372400-Reviews-Cameronia_Hotel-Ringlet_Cameron_Highlands_Pahang.html,None,None,None,None,None,None,None,None
65,OYO 1163 Hotel Pulai,2.5,"Jalan PPSP 1, Pusat Perniagaan Pulai",Malaysia,Kepayang,Kampung,https://www.tripadvisor.com.my/Hotel_Review-g4340220-d6355880-Reviews-OYO_1163_Hotel_Pulai-Kampung_Kepayang_Perak.html,Ida H,No Country,87,14,"I would recommend the hotel if u just need a place to rest and sleep. It is new and clean. The size of the room is just nice, not too big or too small. Unfortunately there are no shops or restaurants around the hotel, so u have to walk a distant if u do not have a car. I called for pizza. 😁",Aug 2017,July 2017,Families
66,OYO 1163 Hotel Pulai,2.5,"Jalan PPSP 1, Pusat Perniagaan Pulai",Malaysia,Kepayang,Kampung,https://www.tripadvisor.com.my/Hotel_Review-g4340220-d6355880-Reviews-OYO_1163_Hotel_Pulai-Kampung_Kepayang_Perak.html,rasee98,"London, United Kingdom",38,32,"Near to Spg Pulai Expressway exitClean,Room not bad,4 person can sleep well, Mosquito happily flying at room but no mosquito spray provided.Iron box provided up request,Warm water shower provided,TV is good No fire sprinkler exist at room The reception lady very helpful",Mar 2014,March 2014,Families
67,OYO 1163 Hotel Pulai,2.5,"Jalan PPSP 1, Pusat Perniagaan Pulai",Malaysia,Kepayang,Kampung,https://www.tripadvisor.com.my/Hotel_Review-g4340220-d6355880-Reviews-OYO_1163_Hotel_Pulai-Kampung_Kepayang_Perak.html,Kuzack,"Muar District, Malaysia",4,0,"Actually this Hotel Pulai under OYO is really really frustrating us when we open room door, the bed is mess up! Both towel hanging on  chair ! And dustbin is dirty of wastage ! WTF IS GOING ON?!?!?  I don’t bother if no WiFi! But please OYO MANAGEMENT take a look at your employees! What they doing.!  I’m late check in at 10.30 pm! room  no.117. Not early check in!!  Please DO SOMETHING!!  messy! Give your guest good first impression is very important!  1 star also I don’t want to give! Fedup! Luckily the man receptionist is good and polite. Saying sorry so many time. He ask me to complain to OYO MANAGEMENT because some room under OYO MANAGMENT. I’m booking under AGODA .",Sep 2019,September 2019,Couples
68,Khazanah Hijau Homestay,0.0,No. 23 Jalan Sejahtera 13 Taman Sejahtera Indah,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d7323221-Reviews-Khazanah_Hijau_Homestay-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
69,Westlake Homestay,0.0,Jalan Seksyen 1/5 1528,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d20211994-Reviews-Westlake_Homestay-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
70,Home Sweet Home,0.0,"47-1-5, Pusat Perdagangan Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d13373450-Reviews-Home_Sweet_Home-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
71,Kampar RoomStay,0.0,67-2-4 Jalan Kampar Barat 1,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d15009092-Reviews-Kampar_RoomStay-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
72,Fullywell Hotel,0.0,71 Jalan Idris Kampung Masjid,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d16811595-Reviews-Fullywell_Hotel-Kampar_Kampar_District_Perak.html,None,None,None,None,None,None,None,None
73,My Home Hotel Station 18 Ipoh,4.0,70 & 72 Medan Stesen 18/3 Station 18,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d8409933-Reviews-My_Home_Hotel_Station_18_Ipoh-Ipoh_Kinta_District_Perak.html,Hellmi N,No Country,27,14,"Booked family room for 4. Stay 1 night-nice room, clean & sufficient for resting need before continue our journey-just in front of hotel is Aeon shopping mall-super crowded location during night, parking was hard. -at same building there is Chinese restaurant at one corner, also mamak & Malay restaurant at other corner.-Overall good stay",Apr 2016,March 2016,Families
74,My Home Hotel Station 18 Ipoh,4.0,70 & 72 Medan Stesen 18/3 Station 18,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d8409933-Reviews-My_Home_Hotel_Station_18_Ipoh-Ipoh_Kinta_District_Perak.html,Hankhee,No Country,29,9,"Stayed at family room for 1 night. The room was clean and neat. The shower is surprisingly good too! Located just in front of AEON station 18. Car park is available at outside hotel, but they only reserve 2 parking lots for customers. So the friendly staffs reminds that if you park other than the 2 reserve parking lots during weekdays, you might have to be aware of getting saman. Overall it was a quite good budget hotel.",Dec 2015,December 2015,Couples
75,My Home Hotel Station 18 Ipoh,4.0,70 & 72 Medan Stesen 18/3 Station 18,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d8409933-Reviews-My_Home_Hotel_Station_18_Ipoh-Ipoh_Kinta_District_Perak.html,李智优,"Sri Kembangan, Malaysia","46,879",522,"Budget hotel nearby AEON Ipoh. Serrounded by a lot of F&B outlets. Room is clean. Water is hot & in right pressure. However, limited free parking is provided and some of the staff are unfriendly. There are 2 dogs behind the counter as well",Oct 2017,October 2017,Families
76,My Home Hotel Station 18 Ipoh,4.0,70 & 72 Medan Stesen 18/3 Station 18,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d8409933-Reviews-My_Home_Hotel_Station_18_Ipoh-Ipoh_Kinta_District_Perak.html,camille b,"Toulouse, France",30,8,"I stayed in that hotel with my grandparents for one night, the staff was quite efficient and helped us to arrange a transfer unless the night receptionist who where unpolite (she didn’t even say hello/good bye) and was so unfriendly, she just woke up one sec before I arrived at the desk to check-out. The room was quite ok but there wasn’t any hot water. The hotel location is really bad (20mins from Ipoh) but not their fault. There is a mall 2min away but nothing else, all shops around shut down.",Jun 2018,June 2018,Families
77,My Home Hotel Station 18 Ipoh,4.0,70 & 72 Medan Stesen 18/3 Station 18,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d8409933-Reviews-My_Home_Hotel_Station_18_Ipoh-Ipoh_Kinta_District_Perak.html,Samuelang,"Singapore, Singapore",129,34,"Walking distance to AEON station 18 (2mins). Clean and spacious room. Friendly staff, Free wifi, limited free parking lots right in front of the hotel. Clean & new hotel. Recommended ! Not to forget, it's cheap  !",Dec 2015,December 2015,None
